temperature,humidity,pm25,pm10,no2,so2,co,industrial_proximity,population_density,air_quality,timestamp,latitude,longitude
37.6,90.9,76.1,78.8,38.6,11.1,1.74,4.7,506,Poor,2025-03-03 12:48:49.638632,40.88698095288883,-74.07647868879708
32.5,55.7,5.6,10.7,26.0,12.7,1.54,5.7,298,Moderate,2025-03-03 13:48:49.638632,40.731933960017024,-74.07909789643156
32.9,63.2,13.1,24.0,23.1,4.1,1.32,11.1,522,Moderate,2025-03-03 14:48:49.638632,40.82671839309008,-73.9924188646857
32.9,100.0,20.8,40.4,32.0,25.8,2.5,5.0,775,Hazardous,2025-03-03 15:48:49.638632,40.7869396807806,-73.95324373942003
37.3,59.7,12.2,26.6,37.7,24.1,2.25,4.1,640,Poor,2025-03-03 16:48:49.638632,40.64006113573416,-73.93718094221867
39.2,73.7,23.5,44.1,43.7,15.4,2.49,3.0,787,Hazardous,2025-03-03 17:48:49.638632,40.679952700132375,-74.10791506266108
23.5,46.1,2.8,8.1,24.4,6.4,1.09,11.9,357,Good,2025-03-03 18:48:49.638632,40.81126847570943,-74.04453278086368
21.7,53.2,10.9,15.2,25.4,6.7,1.02,16.2,301,Good,2025-03-03 19:48:49.638632,40.63301169247149,-74.00280436081489
23.1,43.9,5.9,8.1,20.4,5.4,1.06,11.1,564,Good,2025-03-03 20:48:49.638632,40.67410897138852,-73.92094607167031
21.2,64.0,0.8,7.1,15.7,4.7,0.87,13.1,456,Good,2025-03-03 21:48:49.638632,40.77302924211753,-74.09061215090463
23.7,73.8,3.1,4.2,11.1,4.1,0.97,14.5,447,Good,2025-03-03 22:48:49.638632,40.558032577600144,-74.08105437880677
30.0,87.5,33.8,43.1,28.7,12.2,1.63,6.3,561,Moderate,2025-03-03 23:48:49.638632,40.784351285468894,-74.00888515881887
25.7,42.0,10.0,17.4,22.7,7.2,1.16,10.4,384,Good,2025-03-04 00:48:49.638632,40.59005533108952,-74.00924821868026
20.9,69.9,0.4,6.7,23.2,4.4,0.87,15.2,520,Good,2025-03-04 01:48:49.638632,40.66889345115852,-74.20366093419484
33.0,56.9,17.9,20.6,33.1,7.0,1.84,5.6,606,Moderate,2025-03-04 02:48:49.638632,40.717775827058006,-74.19412915143786
29.6,53.4,2.6,9.9,22.2,4.6,1.09,13.7,297,Good,2025-03-04 03:48:49.638632,40.7397353330481,-73.98366735673133
24.2,55.2,11.6,28.8,24.8,9.9,1.5,7.8,350,Moderate,2025-03-04 04:48:49.638632,40.64182732016778,-74.07065046310707
36.7,81.2,17.3,37.3,32.9,17.5,1.9,4.0,445,Poor,2025-03-04 05:48:49.638632,40.67775750379619,-74.14198943956086
31.0,76.0,64.6,88.8,43.9,4.1,2.35,4.9,804,Poor,2025-03-04 06:48:49.638632,40.719325878491986,-73.81185903471095
35.7,73.1,2.8,7.9,26.9,14.5,1.77,6.2,421,Moderate,2025-03-04 07:48:49.638632,40.640569506079544,-73.77211077015389
36.6,49.9,2.0,14.5,30.5,9.1,1.29,5.4,565,Moderate,2025-03-04 08:48:49.638632,40.718341829035936,-74.02707287182061
32.8,90.8,3.6,15.0,33.4,25.2,1.6,4.0,643,Poor,2025-03-04 09:48:49.638632,40.82745689494677,-74.1477523297804
27.4,44.7,12.7,22.1,22.0,8.7,1.18,5.8,363,Moderate,2025-03-04 10:48:49.638632,40.74994667965055,-74.13379601074692
24.4,48.1,14.8,19.8,24.5,4.3,0.87,12.0,381,Good,2025-03-04 11:48:49.638632,40.777955072889945,-74.16577582301511
26.6,38.3,9.7,14.7,20.3,5.2,1.07,11.4,375,Good,2025-03-04 12:48:49.638632,40.642892707700796,-74.03423187222619
28.9,56.2,30.9,40.8,23.7,9.1,1.63,6.4,572,Moderate,2025-03-04 13:48:49.638632,40.60589356165488,-73.93922961632963
24.4,77.3,19.6,24.8,41.2,17.6,1.85,3.8,656,Poor,2025-03-04 14:48:49.638632,40.7369000316007,-74.06382026134122
27.1,51.4,33.1,36.6,12.1,8.4,1.03,11.1,241,Good,2025-03-04 16:48:49.638632,40.63323810663231,-73.96920378419063
30.2,61.0,21.4,31.3,18.7,7.4,1.48,6.9,638,Moderate,2025-03-04 17:48:49.638632,40.76308011720312,-74.10920457653222
41.7,93.9,8.3,22.4,36.1,22.3,2.06,3.8,497,Poor,2025-03-04 18:48:49.638632,41.0139187913502,-73.97436998773556
27.8,49.2,9.9,14.9,23.8,7.4,1.04,10.5,441,Good,2025-03-04 19:48:49.638632,40.73473037032302,-73.92718673688363
34.4,72.7,26.3,39.6,29.3,14.9,1.51,9.0,439,Moderate,2025-03-04 20:48:49.638632,40.76531129891193,-74.14523003962873
32.4,80.4,36.4,52.2,36.8,21.1,1.76,9.0,643,Poor,2025-03-04 21:48:49.638632,40.68433912620799,-74.02605523016165
27.6,73.0,9.8,18.7,29.8,19.9,1.62,4.6,705,Poor,2025-03-04 22:48:49.638632,40.61886698449475,-73.96119579613459
24.8,58.3,13.8,19.1,14.5,9.5,1.0,12.2,437,Good,2025-03-04 23:48:49.638632,40.674808166567715,-74.0929931732952
24.9,47.8,3.3,7.8,17.1,6.7,1.05,13.4,581,Good,2025-03-05 00:48:49.638632,40.73717245199819,-73.95827519402793
25.6,66.5,8.5,14.5,12.9,3.7,0.94,13.2,354,Good,2025-03-05 01:48:49.638632,40.70788193041157,-73.92150823773112
41.1,71.6,6.9,30.1,37.9,8.3,1.8,3.8,713,Poor,2025-03-05 02:48:49.638632,40.9316525394926,-73.93847606082501
31.5,71.1,20.4,35.1,39.2,10.9,2.11,10.5,562,Poor,2025-03-05 03:48:49.638632,40.674373170929435,-74.00323754489132
25.6,49.2,1.5,5.8,10.9,3.8,1.04,15.7,293,Good,2025-03-05 05:48:49.638632,40.70060436305044,-73.82759909394419
28.2,50.1,8.9,16.9,17.6,0.8,1.05,10.4,291,Good,2025-03-05 07:48:49.638632,40.649273648158434,-74.01506494897266
36.6,68.4,28.3,42.4,44.2,6.6,2.11,3.8,726,Poor,2025-03-05 08:48:49.638632,40.60277297361609,-74.07483077316881
30.6,93.2,5.5,9.5,28.7,15.3,1.41,5.9,393,Moderate,2025-03-05 09:48:49.638632,40.88781063057686,-73.92051443572811
29.9,86.8,33.4,41.3,20.6,8.3,1.46,10.6,295,Moderate,2025-03-05 10:48:49.638632,40.63394872268949,-74.13562890301745
31.3,65.1,26.0,33.8,27.3,22.0,2.01,4.4,631,Poor,2025-03-05 11:48:49.638632,40.64545072933921,-73.92126019180836
27.4,64.6,21.8,37.7,22.3,5.6,1.45,6.4,465,Moderate,2025-03-05 12:48:49.638632,40.60419792067135,-74.00534959722691
21.8,53.6,1.9,13.1,20.8,9.0,1.43,5.0,309,Moderate,2025-03-05 13:48:49.638632,40.755985905422044,-74.10942517147753
40.6,85.2,31.6,44.8,30.5,19.0,2.66,4.5,554,Poor,2025-03-05 14:48:49.638632,40.7600601730163,-73.86866018436011
33.5,43.8,46.5,61.9,22.9,5.2,1.71,10.8,523,Moderate,2025-03-05 15:48:49.638632,40.68338182822683,-73.80588704667352
39.0,87.2,32.8,43.8,29.9,9.0,1.03,7.6,482,Moderate,2025-03-05 16:48:49.638632,40.680353951460546,-73.73312373657646
23.5,67.6,0.2,4.3,24.5,6.4,1.19,14.6,412,Good,2025-03-05 17:48:49.638632,40.87719956290861,-74.07999301826862
30.7,76.4,18.3,31.9,27.6,11.6,1.54,5.9,516,Moderate,2025-03-05 18:48:49.638632,40.60897543387094,-74.04262510681096
27.8,74.4,13.2,22.2,22.8,6.5,1.69,5.4,422,Moderate,2025-03-05 19:48:49.638632,40.59698717618483,-74.08063272735914
30.6,72.5,7.3,12.3,28.1,10.0,1.68,5.4,555,Moderate,2025-03-05 21:48:49.638632,40.76922477344954,-73.98002815437788
35.7,49.1,18.1,26.5,29.1,13.4,2.24,3.9,649,Poor,2025-03-05 22:48:49.638632,40.83652219403654,-73.9983056020966
26.6,55.2,9.7,11.1,23.5,15.7,1.87,7.1,576,Moderate,2025-03-05 23:48:49.638632,40.748187670639105,-73.81695770746738
44.8,100.0,30.2,52.0,41.5,23.3,2.53,3.3,677,Hazardous,2025-03-06 00:48:49.638632,40.64870011933965,-74.123134667755
38.1,61.3,8.5,27.1,21.9,13.0,1.61,5.5,343,Moderate,2025-03-06 01:48:49.638632,40.8443717520008,-74.03064958539167
26.3,47.2,3.0,5.5,24.7,0.7,1.08,10.7,368,Good,2025-03-06 02:48:49.638632,40.774548048159836,-74.05648615600444
27.3,67.7,2.4,9.2,24.6,7.6,1.13,11.1,249,Good,2025-03-06 03:48:49.638632,40.68649608442783,-74.0333892243907
26.7,54.1,4.7,16.1,21.0,6.3,1.24,5.7,613,Moderate,2025-03-06 04:48:49.638632,40.823030796835184,-74.05813513635226
43.3,59.3,62.2,74.7,33.0,19.2,2.44,3.6,801,Poor,2025-03-06 05:48:49.638632,40.65791427249849,-74.05879645945107
22.5,68.9,3.9,8.4,12.8,4.8,1.08,10.5,447,Good,2025-03-06 06:48:49.638632,40.60074819290266,-73.95517329960825
30.8,47.7,11.0,16.4,25.7,5.5,1.11,10.1,332,Good,2025-03-06 07:48:49.638632,40.796131023632235,-74.19545415903478
22.6,46.7,19.2,26.8,26.5,6.7,0.82,13.7,354,Good,2025-03-06 08:48:49.638632,40.66659939353795,-74.00132667927406
44.0,80.4,18.0,29.5,27.9,8.5,2.12,4.1,685,Poor,2025-03-06 09:48:49.638632,40.75631917164171,-73.96962073132381
27.8,78.1,1.1,19.8,26.7,10.7,1.28,9.3,376,Moderate,2025-03-06 10:48:49.638632,40.729387187592316,-74.02311855343834
25.3,77.0,4.6,11.2,20.1,6.4,1.03,11.3,282,Good,2025-03-06 11:48:49.638632,40.71510558083011,-74.23268892866945
24.3,48.2,16.8,25.9,19.4,3.9,0.97,14.8,544,Good,2025-03-06 12:48:49.638632,40.64730779341641,-73.80631212162979
24.0,56.9,2.9,6.9,13.0,8.2,1.14,11.3,360,Good,2025-03-06 13:48:49.638632,40.637005900811474,-73.96190070023522
26.3,66.7,1.3,5.7,16.4,5.9,0.97,15.6,205,Good,2025-03-06 14:48:49.638632,40.68068822058398,-73.94320134320796
19.6,55.5,0.1,3.9,18.9,5.3,1.1,10.6,198,Good,2025-03-06 15:48:49.638632,40.672198928313875,-74.02927730314013
23.1,43.1,4.1,7.9,22.7,8.0,1.03,10.1,499,Good,2025-03-06 16:48:49.638632,40.96751222894947,-74.16979669199556
29.2,60.6,1.7,16.0,32.7,13.3,1.91,7.2,637,Moderate,2025-03-06 17:48:49.638632,40.7681707568958,-74.00819559042615
37.0,93.9,17.0,34.1,33.3,11.4,1.86,3.1,684,Hazardous,2025-03-06 18:48:49.638632,40.82456076713406,-74.00623608612045
34.0,73.4,3.5,18.7,29.6,8.2,1.38,6.5,522,Moderate,2025-03-06 19:48:49.638632,40.85703350971599,-73.89057080177567
36.7,75.1,19.7,40.7,38.1,26.6,2.67,11.5,875,Hazardous,2025-03-06 21:48:49.638632,40.57151566092135,-74.11667370929584
20.5,80.0,1.0,3.2,23.6,2.8,0.91,13.4,276,Good,2025-03-06 22:48:49.638632,40.816271707803004,-74.10979693961634
26.0,68.3,7.8,13.9,11.7,2.7,0.99,12.3,307,Good,2025-03-07 00:48:49.638632,40.782765874564774,-74.14321382942492
19.4,70.6,8.2,14.2,21.1,0.4,0.99,10.2,262,Good,2025-03-07 01:48:49.638632,40.64661206590727,-73.86846014382319
21.7,45.4,19.9,25.3,22.8,3.9,0.78,13.8,385,Good,2025-03-07 03:48:49.638632,40.58632501993987,-74.05492265206593
20.8,68.0,7.4,11.4,10.6,7.4,0.95,10.8,316,Good,2025-03-07 04:48:49.638632,40.69481809832425,-73.94818439315512
28.7,63.6,4.2,10.2,20.8,3.2,0.92,11.6,487,Good,2025-03-07 05:48:49.638632,40.715435475142094,-73.92673773597849
24.7,79.4,5.9,9.0,19.3,0.7,0.91,10.6,219,Good,2025-03-07 06:48:49.638632,40.768085783544684,-73.95531195835157
42.2,66.0,33.3,51.4,48.0,12.8,2.54,3.6,709,Hazardous,2025-03-07 07:48:49.638632,40.670813847631464,-74.05207896723039
35.4,65.0,22.6,46.2,37.5,23.0,2.01,3.7,509,Poor,2025-03-07 08:48:49.638632,40.69292191684812,-74.01772359509648
37.1,72.4,60.3,68.4,35.5,14.0,2.17,3.4,580,Poor,2025-03-07 09:48:49.638632,40.75006981937232,-73.88394483730369
35.5,84.7,9.4,20.0,25.3,14.9,1.55,6.7,626,Moderate,2025-03-07 10:48:49.638632,40.752224863661304,-74.07801883013228
26.6,54.5,3.9,10.3,24.2,5.5,1.09,10.3,580,Good,2025-03-07 11:48:49.638632,40.80952032181779,-73.88444311734577
29.8,62.8,22.2,32.8,36.9,1.1,1.55,5.0,437,Moderate,2025-03-07 12:48:49.638632,40.707644102338215,-74.06152430450176
38.8,90.1,63.2,69.5,44.7,23.5,2.35,3.5,771,Hazardous,2025-03-07 13:48:49.638632,40.701579415734656,-73.95219965267962
29.6,44.2,24.7,27.3,27.5,7.7,1.01,10.5,315,Good,2025-03-07 14:48:49.638632,40.55441587236546,-73.85690560985753
22.1,50.4,4.0,11.5,14.3,9.7,0.95,13.6,466,Good,2025-03-07 15:48:49.638632,40.91573146267073,-74.00892754599532
23.5,62.5,1.8,7.3,25.2,3.4,1.16,11.7,501,Good,2025-03-07 16:48:49.638632,40.86216906904162,-74.14148723794868
25.7,69.3,64.5,78.8,26.5,10.3,1.87,12.2,579,Poor,2025-03-07 17:48:49.638632,40.67221522576712,-73.98007147691108
34.0,63.3,3.0,23.6,28.6,14.2,2.07,10.1,548,Poor,2025-03-07 18:48:49.638632,40.68003234959749,-74.00012402833563
24.1,65.6,0.2,7.1,24.7,6.1,1.1,13.2,370,Good,2025-03-07 19:48:49.638632,40.91278819821069,-74.06680089298486
27.0,92.6,9.9,20.1,24.3,11.1,1.19,6.2,453,Moderate,2025-03-07 20:48:49.638632,40.736060890543214,-73.84567627342767
28.0,76.6,24.8,35.9,28.1,13.4,1.53,7.4,440,Moderate,2025-03-07 21:48:49.638632,40.697839464246606,-74.04256754828387
34.9,96.2,48.5,66.5,29.0,15.2,2.4,6.0,569,Poor,2025-03-07 22:48:49.638632,40.77507383956377,-73.89717837774697
30.3,86.7,6.2,30.2,36.5,17.8,2.31,2.9,465,Hazardous,2025-03-07 23:48:49.638632,40.779087179229315,-73.98788901441864
28.5,69.0,16.3,25.3,23.0,7.7,1.71,5.5,344,Moderate,2025-03-08 00:48:49.638632,40.66283356540612,-74.08336910410381
33.2,60.0,54.5,65.5,20.2,7.9,1.42,9.0,418,Moderate,2025-03-08 01:48:49.638632,40.88477966645133,-74.07301551587994
40.6,95.1,37.4,46.7,42.9,21.3,2.16,2.8,679,Hazardous,2025-03-08 02:48:49.638632,40.799991520869256,-73.84759033548215
25.4,59.1,16.0,16.6,15.2,6.8,1.04,10.5,439,Good,2025-03-08 04:48:49.638632,40.73792993987533,-74.08528916885545
20.5,58.3,1.8,6.7,14.6,4.8,0.78,16.0,260,Good,2025-03-08 05:48:49.638632,40.707180998065475,-73.81538430916683
21.8,69.0,0.7,7.9,10.2,6.3,0.95,11.6,489,Good,2025-03-08 06:48:49.638632,40.72515599013717,-73.94932975533682
32.9,66.9,5.2,8.6,30.6,14.0,1.47,10.5,485,Moderate,2025-03-08 07:48:49.638632,40.79700132283262,-74.01939959717383
20.0,79.1,1.4,3.5,22.5,4.8,0.89,10.3,407,Good,2025-03-08 08:48:49.638632,40.74091557141005,-74.08387649067578
29.7,80.8,7.3,14.8,30.4,7.2,1.73,8.4,606,Moderate,2025-03-08 09:48:49.638632,40.79243105374021,-73.9543920923422
32.8,81.0,13.6,22.2,35.2,7.3,1.31,9.1,534,Moderate,2025-03-08 11:48:49.638632,40.53257829015493,-74.06678937017361
26.7,41.8,1.5,6.5,25.5,2.5,1.07,10.5,303,Good,2025-03-08 12:48:49.638632,40.90663375062571,-74.10928562536364
23.7,75.4,8.4,15.0,24.2,2.6,1.01,11.5,275,Good,2025-03-08 13:48:49.638632,40.73128460961864,-74.00059653501867
21.9,77.4,21.1,27.8,21.1,4.5,1.03,10.0,384,Good,2025-03-08 14:48:49.638632,40.67132720157842,-74.07218834673509
24.6,64.6,17.1,20.3,20.5,6.7,0.9,10.5,355,Good,2025-03-08 15:48:49.638632,40.683500383823166,-73.93565053123174
27.7,69.1,13.6,19.1,21.6,4.6,1.07,10.5,231,Good,2025-03-08 16:48:49.638632,40.64785751827941,-73.95583247276103
29.0,51.7,8.4,13.0,16.5,5.0,1.01,10.1,226,Good,2025-03-08 17:48:49.638632,40.639357872015935,-74.01555774867137
32.7,94.8,7.8,15.2,34.1,9.8,1.63,5.4,392,Moderate,2025-03-08 18:48:49.638632,40.780333089153494,-73.90773223647761
24.3,69.1,60.1,76.5,21.4,9.2,1.44,5.7,512,Moderate,2025-03-08 19:48:49.638632,40.758021518894424,-73.88311683284
23.8,57.9,21.9,27.3,21.9,4.3,1.02,11.1,336,Good,2025-03-08 20:48:49.638632,40.727614342236194,-73.91367194286818
22.7,70.9,15.8,19.6,17.4,5.6,0.99,11.4,516,Good,2025-03-08 21:48:49.638632,40.653187476585956,-73.92820432605473
24.3,72.9,1.9,10.4,22.7,2.1,0.89,10.8,300,Good,2025-03-08 22:48:49.638632,40.594171518403535,-74.09297982365828
24.6,46.5,5.9,13.0,14.2,6.7,0.96,10.5,547,Good,2025-03-08 23:48:49.638632,40.699508488304865,-74.01582387342604
26.2,41.0,0.3,6.4,23.4,7.3,1.05,10.5,432,Good,2025-03-09 00:48:49.638632,40.65680074586392,-73.91115782744382
30.0,66.1,17.3,25.3,30.5,6.0,1.55,8.0,482,Moderate,2025-03-09 02:48:49.638632,40.78927530432829,-73.94866451175878
20.3,66.8,18.9,21.1,25.5,5.0,0.96,11.3,416,Good,2025-03-09 03:48:49.638632,40.769278536051075,-73.88230395062351
26.5,52.8,1.2,10.0,26.5,3.4,0.91,12.1,377,Good,2025-03-09 04:48:49.638632,40.76442894567064,-73.99335405973201
26.3,54.7,2.0,8.2,27.9,3.4,1.05,17.0,330,Good,2025-03-09 06:48:49.638632,40.67854506706285,-74.03327026571118
36.5,100.0,19.1,50.4,49.3,7.4,2.15,3.3,879,Hazardous,2025-03-09 07:48:49.638632,40.83980730585668,-73.82565038092977
36.0,70.7,69.5,78.1,29.1,16.2,2.28,7.2,420,Poor,2025-03-09 08:48:49.638632,40.713487478282154,-73.8573058880837
30.2,77.2,34.4,44.0,33.6,12.7,1.34,6.4,372,Moderate,2025-03-09 09:48:49.638632,40.496173156261975,-74.07734687795741
27.5,55.1,3.8,14.9,20.3,5.2,1.38,6.3,629,Moderate,2025-03-09 11:48:49.638632,40.62363303428304,-74.07661139170511
31.2,75.9,57.6,80.4,38.9,28.6,2.15,3.4,463,Poor,2025-03-09 12:48:49.638632,40.73172463881646,-74.03645379063857
28.3,52.1,5.1,9.8,19.3,2.7,0.9,10.9,271,Good,2025-03-09 13:48:49.638632,40.695185317139945,-73.94127436116888
32.0,48.8,0.7,15.8,16.9,8.6,1.65,5.2,662,Moderate,2025-03-09 14:48:49.638632,40.76282310469833,-74.18290857989572
30.5,75.1,21.5,34.0,25.6,7.6,1.21,6.1,401,Moderate,2025-03-09 15:48:49.638632,40.63974474333667,-73.92793164940012
35.9,87.0,26.4,34.1,29.2,17.2,1.33,6.5,619,Moderate,2025-03-09 16:48:49.638632,40.88496579100693,-74.0404335683244
23.1,100.0,7.4,30.0,28.5,16.3,1.8,7.2,711,Poor,2025-03-09 18:48:49.638632,40.69412080643145,-74.00034449206652
24.7,51.4,18.6,23.5,17.1,5.5,1.01,12.1,443,Good,2025-03-09 19:48:49.638632,40.65115171543162,-74.06449301884867
25.8,76.6,8.6,16.5,22.4,6.2,0.99,16.7,514,Good,2025-03-09 20:48:49.638632,40.65526224459786,-74.0952893724858
35.4,84.6,34.1,42.9,23.9,9.4,1.63,9.1,629,Moderate,2025-03-09 21:48:49.638632,40.64064327098487,-73.92417933433103
24.1,47.5,22.8,26.0,26.5,4.1,0.91,12.2,406,Good,2025-03-09 22:48:49.638632,40.695372142451944,-74.01387265670832
33.1,84.4,3.7,9.5,17.2,8.9,1.61,5.7,504,Moderate,2025-03-09 23:48:49.638632,40.63798168210703,-74.06668543541343
21.5,74.6,0.3,8.1,15.9,6.3,1.02,15.6,381,Good,2025-03-10 00:48:49.638632,40.54465378483077,-73.84487511865542
30.2,56.8,0.2,4.7,24.6,10.2,1.49,5.3,696,Moderate,2025-03-10 01:48:49.638632,40.775281011188056,-73.9895347291557
30.8,67.6,6.0,15.4,29.2,6.0,1.42,8.7,564,Moderate,2025-03-10 02:48:49.638632,40.666618980092856,-73.90660120703114
25.0,75.7,4.7,9.3,21.2,5.2,1.15,16.0,541,Good,2025-03-10 03:48:49.638632,40.628387641940954,-74.07726790716526
25.2,63.2,8.9,19.6,41.7,9.9,2.14,5.1,473,Poor,2025-03-10 04:48:49.638632,40.808551125672736,-73.89630523698605
29.7,74.4,0.6,6.0,22.4,3.5,0.74,11.6,583,Good,2025-03-10 05:48:49.638632,40.674468802651305,-73.95295377214744
26.4,77.1,20.6,24.8,24.1,12.4,1.46,6.7,576,Moderate,2025-03-10 07:48:49.638632,40.72587173594535,-73.99443443056508
40.2,91.9,22.3,34.2,43.7,17.4,2.07,3.1,900,Hazardous,2025-03-10 08:48:49.638632,40.65647677827707,-73.94221289346295
39.6,96.2,47.1,65.4,35.8,17.1,2.03,5.2,661,Poor,2025-03-10 09:48:49.638632,40.719614102861044,-74.12444552751931
27.2,43.8,18.4,23.1,21.5,2.6,1.03,12.1,253,Good,2025-03-10 10:48:49.638632,40.53663741849058,-74.19009246843574
39.1,82.4,24.3,49.8,28.2,11.5,2.03,8.5,818,Poor,2025-03-10 11:48:49.638632,40.62703766900261,-74.01846237439779
40.0,66.1,21.7,41.3,28.1,2.7,1.66,5.9,745,Poor,2025-03-10 12:48:49.638632,40.75984322563008,-73.94829204322434
21.5,73.3,1.8,8.5,18.6,8.3,0.94,13.1,207,Good,2025-03-10 13:48:49.638632,40.87019477811529,-74.04560655629793
31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451,Good,2025-03-10 14:48:49.638632,40.83864068970459,-74.20284176663051
29.5,72.7,9.3,25.0,21.2,9.7,1.59,7.5,404,Moderate,2025-03-10 15:48:49.638632,40.80487914382609,-74.05183386667005
35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,661,Moderate,2025-03-10 16:48:49.638632,40.7061697204959,-74.06238093541316
47.2,78.4,17.9,46.0,42.9,21.1,2.36,2.8,517,Hazardous,2025-03-10 17:48:49.638632,40.72864339508087,-73.9406126935604
33.5,75.7,2.3,18.1,29.4,10.1,1.45,6.0,633,Moderate,2025-03-10 18:48:49.638632,40.71561152415739,-74.08489060075748
22.5,41.5,0.3,7.1,17.3,3.2,1.01,11.4,212,Good,2025-03-10 19:48:49.638632,40.620941239857196,-74.03975368470992
25.6,52.6,1.9,3.6,13.5,6.2,1.07,11.4,492,Good,2025-03-10 20:48:49.638632,40.64601106772652,-73.98274325966962
23.4,42.5,1.9,6.4,20.6,4.3,1.19,11.3,493,Good,2025-03-10 21:48:49.638632,40.76170699453142,-74.14910992278287
28.2,68.1,7.2,9.1,20.8,4.7,1.07,10.2,379,Good,2025-03-10 22:48:49.638632,40.738177080696794,-73.91359593552686
26.0,54.9,16.6,22.4,21.3,7.0,1.02,12.2,210,Good,2025-03-10 23:48:49.638632,40.9029022273052,-74.03446834179228
33.5,56.1,0.1,8.8,31.2,5.7,1.41,5.6,351,Moderate,2025-03-11 00:48:49.638632,40.772120875480404,-74.0621853544175
34.7,88.9,8.9,16.1,33.3,8.5,1.19,6.0,447,Moderate,2025-03-11 01:48:49.638632,40.822556351387504,-73.91669919561396
26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.1,389,Good,2025-03-11 03:48:49.638632,40.91279308291237,-73.83094786636332
32.4,83.3,2.3,18.4,30.9,15.1,1.54,5.0,355,Moderate,2025-03-11 04:48:49.638632,40.72305166457318,-73.94798861878952
38.7,71.9,5.4,31.0,50.3,15.6,2.81,6.4,503,Hazardous,2025-03-11 05:48:49.638632,40.782421776092505,-74.07481902477745
32.5,71.3,11.8,30.9,26.1,23.5,2.16,5.4,730,Poor,2025-03-11 06:48:49.638632,40.66676445273286,-73.81810143381396
23.9,61.8,3.2,9.9,18.6,5.2,0.93,13.6,438,Good,2025-03-11 07:48:49.638632,40.79610203538488,-74.07697026539958
23.9,61.4,28.2,40.3,37.0,11.3,1.56,6.9,559,Moderate,2025-03-11 08:48:49.638632,40.63148500502506,-73.94238024321658
26.4,60.3,6.5,13.2,21.8,5.1,0.88,11.1,412,Good,2025-03-11 09:48:49.638632,40.63614928897559,-73.9078003004088
25.3,83.3,33.9,44.0,35.9,9.1,1.41,6.2,488,Moderate,2025-03-11 10:48:49.638632,40.65830899080336,-74.16001754719733
29.6,83.0,4.0,14.1,22.2,3.2,1.05,11.9,225,Good,2025-03-11 11:48:49.638632,40.6969260591459,-74.13843183634962
31.3,100.0,7.0,26.4,30.4,20.2,2.19,4.2,770,Poor,2025-03-11 12:48:49.638632,40.77024922609887,-74.05293542988034
26.7,100.0,3.9,18.1,30.7,15.5,1.62,3.7,457,Poor,2025-03-11 13:48:49.638632,40.4809762329676,-74.04835170442287
23.3,42.6,7.4,10.6,23.7,5.2,1.14,13.4,292,Good,2025-03-11 14:48:49.638632,40.57714795579538,-73.99752228277453
32.1,54.6,3.8,13.6,28.1,20.3,1.54,5.2,701,Moderate,2025-03-11 16:48:49.638632,40.69290258833462,-73.97943079561847
24.2,55.9,8.4,10.9,17.2,7.2,0.96,14.8,497,Good,2025-03-11 17:48:49.638632,40.77352453049036,-74.06902258984667
29.8,75.8,1.1,19.5,29.7,4.0,1.78,6.3,402,Moderate,2025-03-11 18:48:49.638632,40.63974226330274,-73.9689188790158
23.4,54.7,10.2,12.8,11.4,4.5,1.13,10.9,362,Good,2025-03-11 21:48:49.638632,40.794680197215285,-73.82635412075567
30.9,92.2,10.7,19.0,38.1,9.6,2.55,4.8,429,Poor,2025-03-11 22:48:49.638632,40.73587363199293,-73.94874881687595
20.4,52.8,11.7,16.7,24.4,2.3,1.05,10.1,430,Good,2025-03-11 23:48:49.638632,40.6614689236096,-74.32402200927862
34.5,86.1,9.0,21.6,39.1,7.5,1.79,5.2,450,Moderate,2025-03-12 00:48:49.638632,40.74067037902448,-73.95105468937996
28.4,48.0,11.1,17.7,15.1,7.6,1.06,16.4,334,Good,2025-03-12 01:48:49.638632,40.740793394181736,-74.0924860149862
29.1,61.2,12.1,18.5,17.5,5.1,2.03,9.3,502,Moderate,2025-03-12 02:48:49.638632,40.57057363282896,-73.99119829747872
43.1,75.5,6.4,14.2,38.8,11.0,2.24,9.0,644,Poor,2025-03-12 03:48:49.638632,40.65006980289301,-74.37148576857864
23.7,51.7,19.1,22.2,24.0,7.0,1.07,10.6,371,Good,2025-03-12 04:48:49.638632,40.63712525729164,-74.06633648507527
30.8,60.3,1.1,3.6,21.2,5.1,0.96,11.4,470,Good,2025-03-12 05:48:49.638632,40.87915725335489,-74.00575620136657
27.6,61.5,0.0,4.5,25.1,4.3,1.07,11.0,536,Good,2025-03-12 06:48:49.638632,40.523308333724444,-74.1182978186204
26.2,62.0,79.2,86.0,31.4,7.6,1.46,5.9,615,Moderate,2025-03-12 07:48:49.638632,40.73466459720448,-74.01301662971393
33.7,96.3,70.8,87.3,32.9,17.0,2.33,4.8,557,Hazardous,2025-03-12 08:48:49.638632,40.85773956468541,-73.91466591825255
29.8,60.2,10.7,19.8,24.9,12.4,2.0,6.4,472,Moderate,2025-03-12 09:48:49.638632,40.627421619744545,-73.89704182008585
